
City,Year,Field,Graduates
Panaji,2021,pg_medical_MD_MS,260
Panaji,2021,pg_management_MBA,1200
Panaji,2021,pg_computers_MCA,550
Panaji,2021,pg_education_MEd,160
Panaji,2022,engineers_BE_BTech,2400
Panaji,2022,architecture_BArch,160
Panaji,2022,design_graduates_BDes_MDes,70
Panaji,2022,doctors_MBBS,640
Panaji,2022,doctors_BDS,270
Panaji,2022,doctors_BAMS_BHMS_Unani,340
Panaji,2022,bsc_graduates,3000
Panaji,2022,bcom_graduates,4000
Panaji,2022,arts_graduates_BA,3500
Panaji,2022,hotel_management_degree,1300
Panaji,2022,education_BEd,1550
Panaji,2022,diploma_holders_polytechnic,2600
Panaji,2022,vocational_degree_BVoc,400
Panaji,2022,ITI_and_ShortTerm_Vocational_Certified,16000
Panaji,2022,pg_science_MSc,640
Panaji,2022,pg_commerce_MCom,740
Panaji,2022,pg_arts_MA,620
Panaji,2022,pg_eng_ME_MTech,250
Panaji,2022,pg_medical_MD_MS,270
Panaji,2022,pg_management_MBA,1300
Panaji,2022,pg_computers_MCA,580
Panaji,2022,pg_education_MEd,170
Panaji,2023,engineers_BE_BTech,2500
Panaji,2023,architecture_BArch,170
Panaji,2023,design_graduates_BDes_MDes,80
Panaji,2023,doctors_MBBS,660
Panaji,2023,doctors_BDS,280
Panaji,2023,doctors_BAMS_BHMS_Unani,360
Panaji,2023,bsc_graduates,3100
Panaji,2023,bcom_graduates,4100
Panaji,2023,arts_graduates_BA,3600
Panaji,2023,hotel_management_degree,1500
Panaji,2023,education_BEd,1600
Panaji,2023,diploma_holders_polytechnic,2700
Panaji,2023,vocational_degree_BVoc,500
Panaji,2023,ITI_and_ShortTerm_Vocational_Certified,17000
Panaji,2023,pg_science_MSc,660
Panaji,2023,pg_commerce_MCom,760
Panaji,2023,pg_arts_MA,640
Panaji,2023,pg_eng_ME_MTech,260
Panaji,2023,pg_medical_MD_MS,280
Panaji,2023,pg_management_MBA,1400
Panaji,2023,pg_computers_MCA,600
Panaji,2023,pg_education_MEd,180
Panaji,2024,engineers_BE_BTech,2600
Panaji,2024,architecture_BArch,180
Panaji,2024,design_graduates_BDes_MDes,90
Panaji,2024,doctors_MBBS,680
Panaji,2024,doctors_BDS,300
Panaji,2024,doctors_BAMS_BHMS_Unani,380
Panaji,2024,bsc_graduates,3200
Panaji,2024,bcom_graduates,4200
Panaji,2024,arts_graduates_BA,3700
Panaji,2024,hotel_management_degree,1600
Panaji,2024,education_BEd,1650
Panaji,2024,diploma_holders_polytechnic,2800
Panaji,2024,vocational_degree_BVoc,600
Panaji,2024,ITI_and_ShortTerm_Vocational_Certified,18000
Panaji,2024,pg_science_MSc,680
Panaji,2024,pg_commerce_MCom,780
Panaji,2024,pg_arts_MA,660
Panaji,2024,pg_eng_ME_MTech,270
Panaji,2024,pg_medical_MD_MS,300
Panaji,2024,pg_management_MBA,1500
Panaji,2024,pg_computers_MCA,620
Panaji,2024,pg_education_MEd,190
Patna,2015,engineers_BE_BTech,25000
Patna,2015,architecture_BArch,300
Patna,2015,design_graduates_BDes_MDes,100
Patna,2015,doctors_MBBS,1500
Patna,2015,doctors_BDS,450
Patna,2015,doctors_BAMS_BHMS_Unani,550
Patna,2015,bsc_graduates,38000
Patna,2015,bcom_graduates,42000
Patna,2015,arts_graduates_BA,48000
Patna,2015,hotel_management_degree,1000
Patna,2015,education_BEd,11000
Patna,2015,diploma_holders_polytechnic,27000
Patna,2015,vocational_degree_BVoc,100
Patna,2015,ITI_and_ShortTerm_Vocational_Certified,75000
Patna,2015,pg_science_MSc,7600
Patna,2015,pg_commerce_MCom,6400
Patna,2015,pg_arts_MA,7000
Patna,2015,pg_eng_ME_MTech,2500
Patna,2015,pg_medical_MD_MS,700
Patna,2015,pg_management_MBA,8000
Patna,2015,pg_computers_MCA,2500
Patna,2015,pg_education_MEd,700
Patna,2016,engineers_BE_BTech,26000
Patna,2016,architecture_BArch,320
Patna,2016,design_graduates_BDes_MDes,120
Patna,2016,doctors_MBBS,1550
Patna,2016,doctors_BDS,460
Patna,2016,doctors_BAMS_BHMS_Unani,570
Patna,2016,bsc_graduates,38500
Patna,2016,bcom_graduates,42500
Patna,2016,arts_graduates_BA,48500
Patna,2016,hotel_management_degree,1100
Patna,2016,education_BEd,11200
Patna,2016,diploma_holders_polytechnic,28000
Patna,2016,vocational_degree_BVoc,150
Patna,2016,ITI_and_ShortTerm_Vocational_Certified,78000
Patna,2016,pg_science_MSc,7700
Patna,2016,pg_commerce_MCom,6500
Patna,2016,pg_arts_MA,7100
Patna,2016,pg_eng_ME_MTech,2600
Patna,2016,pg_medical_MD_MS,720
Patna,2016,pg_management_MBA,8200
Patna,2016,pg_computers_MCA,2400
Patna,2016,pg_education_MEd,720
Patna,2017,engineers_BE_BTech,24000
Patna,2017,architecture_BArch,350
Patna,2017,design_graduates_BDes_MDes,140
Patna,2017,doctors_MBBS,1600
Patna,2017,doctors_BDS,470
Patna,2017,doctors_BAMS_BHMS_Unani,600
Patna,2017,bsc_graduates,39000
Patna,2017,bcom_graduates,43000
Patna,2017,arts_graduates_BA,49000
Patna,2017,hotel_management_degree,1200
Patna,2017,education_BEd,11500
Patna,2017,diploma_holders_polytechnic,29000
Patna,2017,vocational_degree_BVoc,250
Patna,2017,ITI_and_ShortTerm_Vocational_Certified,82000
Patna,2017,pg_science_MSc,7800
Patna,2017,pg_commerce_MCom,6600
Patna,2017,pg_arts_MA,7200
Patna,2017,pg_eng_ME_MTech,2400
Patna,2017,pg_medical_MD_MS,750
Patna,2017,pg_management_MBA,8500
Patna,2017,pg_computers_MCA,2200
Patna,2017,pg_education_MEd,750
Patna,2018,engineers_BE_BTech,27000
Patna,2018,architecture_BArch,380
Patna,2018,design_graduates_BDes_MDes,160
Patna,2018,doctors_MBBS,1700
Patna,2018,doctors_BDS,480
Patna,2018,doctors_BAMS_BHMS_Unani,630
Patna,2018,bsc_graduates,39500
Patna,2018,bcom_graduates,44000
Patna,2018,arts_graduates_BA,49500
Patna,2018,hotel_management_degree,1300
Patna,2018,education_BEd,11800
Patna,2018,diploma_holders_polytechnic,30000
Patna,2018,vocational_degree_BVoc,400
Patna,2018,ITI_and_ShortTerm_Vocational_Certified,86000
Patna,2018,pg_science_MSc,8000
Patna,2018,pg_commerce_MCom,6800
Patna,2018,pg_arts_MA,7300
Patna,2018,pg_eng_ME_MTech,2700
Patna,2018,pg_medical_MD_MS,780
Patna,2018,pg_management_MBA,9000
Patna,2018,pg_computers_MCA,2600
Patna,2018,pg_education_MEd,780
Patna,2019,engineers_BE_BTech,28000
Patna,2019,architecture_BArch,400
Patna,2019,design_graduates_BDes_MDes,180
Patna,2019,doctors_MBBS,1800
Patna,2019,doctors_BDS,500
Patna,2019,doctors_BAMS_BHMS_Unani,660
Patna,2019,bsc_graduates,40000
Patna,2019,bcom_graduates,44500
Patna,2019,arts_graduates_BA,50000
Patna,2019,hotel_management_degree,1400
Patna,2019,education_BEd,12000
Patna,2019,diploma_holders_polytechnic,31000
Patna,2019,vocational_degree_BVoc,550
Patna,2019,ITI_and_ShortTerm_Vocational_Certified,90000
Patna,2019,pg_science_MSc,8200
Patna,2019,pg_commerce_MCom,7000
Patna,2019,pg_arts_MA,7400
Patna,2019,pg_eng_ME_MTech,2800
Patna,2019,pg_medical_MD_MS,820
Patna,2019,pg_management_MBA,9500
Patna,2019,pg_computers_MCA,2800
Patna,2019,pg_education_MEd,800
Patna,2020,engineers_BE_BTech,29000
Patna,2020,architecture_BArch,410
Patna,2020,design_graduates_BDes_MDes,190
Patna,2020,doctors_MBBS,1850
Patna,2020,doctors_BDS,510
Patna,2020,doctors_BAMS_BHMS_Unani,680
Patna,2020,bsc_graduates,40500
Patna,2020,bcom_graduates,45000
Patna,2020,arts_graduates_BA,50500
Patna,2020,hotel_management_degree,1100
Patna,2020,education_BEd,12200
Patna,2020,diploma_holders_polytechnic,31500
Patna,2020,vocational_degree_BVoc,700
Patna,2020,ITI_and_ShortTerm_Vocational_Certified,88000
Patna,2020,pg_science_MSc,8400
Patna,2020,pg_commerce_MCom,7200
Patna,2020,pg_arts_MA,7500
Patna,2020,pg_eng_ME_MTech,2900
Patna,2020,pg_medical_MD_MS,850
Patna,2020,pg_management_MBA,9800
Patna,2020,pg_computers_MCA,3000
Patna,2020,pg_education_MEd,820
Patna,2021,engineers_BE_BTech,30000
Patna,2021,architecture_BArch,430
Patna,2021,design_graduates_BDes_MDes,210
Patna,2021,doctors_MBBS,1900
Patna,2021,doctors_BDS,520
Patna,2021,doctors_BAMS_BHMS_Unani,710
Patna,2021,bsc_graduates,41000
Patna,2021,bcom_graduates,45500
Patna,2021,arts_graduates_BA,51000
Patna,2021,hotel_management_degree,1200
Patna,2021,education_BEd,12500
Patna,2021,diploma_holders_polytechnic,32000
Patna,2021,vocational_degree_BVoc,900
Patna,2021,ITI_and_ShortTerm_Vocational_Certified,95000
Patna,2021,pg_science_MSc,8600
Patna,2021,pg_commerce_MCom,7400
Patna,2021,pg_arts_MA,7600
Patna,2021,pg_eng_ME_MTech,3000
Patna,2021,pg_medical_MD_MS,880
Patna,2021,pg_management_MBA,10200
Patna,2021,pg_computers_MCA,3200
Patna,2021,pg_education_MEd,850
Patna,2022,engineers_BE_BTech,31000
Patna,2022,architecture_BArch,450
Patna,2022,design_graduates_BDes_MDes,230
Patna,2022,doctors_MBBS,2000
Patna,2022,doctors_BDS,530
Patna,2022,doctors_BAMS_BHMS_Unani,740
Patna,2022,bsc_graduates,42000
Patna,2022,bcom_graduates,46000
Patna,2022,arts_graduates_BA,51500
Patna,2022,hotel_management_degree,1400
Patna,2022,education_BEd,12800
Patna,2022,diploma_holders_polytechnic,33000
Patna,2022,vocational_degree_BVoc,1200
Patna,2022,ITI_and_ShortTerm_Vocational_Certified,102000
Patna,2022,pg_science_MSc,8800
Patna,2022,pg_commerce_MCom,7600
Patna,2022,pg_arts_MA,7700
Patna,2022,pg_eng_ME_MTech,3100
Patna,2022,pg_medical_MD_MS,920
Patna,2022,pg_management_MBA,10800
Patna,2022,pg_computers_MCA,3400
Patna,2022,pg_education_MEd,880
Patna,2023,engineers_BE_BTech,32000
Patna,2023,architecture_BArch,470
Patna,2023,design_graduates_BDes_MDes,250
Patna,2023,doctors_MBBS,2050
Patna,2023,doctors_BDS,550
Patna,2023,doctors_BAMS_BHMS_Unani,770
Patna,2023,bsc_graduates,42500
Patna,2023,bcom_graduates,46500
Patna,2023,arts_graduates_BA,52000
Patna,2023,hotel_management_degree,1600
Patna,2023,education_BEd,13000
Patna,2023,diploma_holders_polytechnic,34000
Patna,2023,vocational_degree_BVoc,1500
Patna,2023,ITI_and_ShortTerm_Vocational_Certified,110000
Patna,2023,pg_science_MSc,9000
Patna,2023,pg_commerce_MCom,7800
Patna,2023,pg_arts_MA,7800
Patna,2023,pg_eng_ME_MTech,3200
Patna,2023,pg_medical_MD_MS,950
Patna,2023,pg_management_MBA,11200
Patna,2023,pg_computers_MCA,3600
Patna,2023,pg_education_MEd,900
Patna,2024,engineers_BE_BTech,33000
Patna,2024,architecture_BArch,500
Patna,2024,design_graduates_BDes_MDes,270
Patna,2024,doctors_MBBS,2100
Patna,2024,doctors_BDS,560
Patna,2024,doctors_BAMS_BHMS_Unani,800
Patna,2024,bsc_graduates,43000
Patna,2024,bcom_graduates,47000
Patna,2024,arts_graduates_BA,52500
Patna,2024,hotel_management_degree,1800
Patna,2024,education_BEd,13200
Patna,2024,diploma_holders_polytechnic,35000
Patna,2024,vocational_degree_BVoc,1800
Patna,2024,ITI_and_ShortTerm_Vocational_Certified,115000
Patna,2024,pg_science_MSc,9200
Patna,2024,pg_commerce_MCom,8000
Patna,2024,pg_arts_MA,7900
Patna,2024,pg_eng_ME_MTech,3300
Patna,2024,pg_medical_MD_MS,980
Patna,2024,pg_management_MBA,11500
Patna,2024,pg_computers_MCA,3800
Patna,2024,pg_education_MEd,920
Prayagraj,2015,engineers_BE_BTech,28000
Prayagraj,2015,architecture_BArch,350
Prayagraj,2015,design_graduates_BDes_MDes,150
Prayagraj,2015,doctors_MBBS,1300
Prayagraj,2015,doctors_BDS,450
Prayagraj,2015,doctors_BAMS_BHMS_Unani,500
Prayagraj,2015,bsc_graduates,38000
Prayagraj,2015,bcom_graduates,40000
Prayagraj,2015,arts_graduates_BA,48000
Prayagraj,2015,hotel_management_degree,1000
Prayagraj,2015,education_BEd,9500
Prayagraj,2015,diploma_holders_polytechnic,27000
Prayagraj,2015,vocational_degree_BVoc,100
Prayagraj,2015,ITI_and_ShortTerm_Vocational_Certified,70000
Prayagraj,2015,pg_science_MSc,7600
Prayagraj,2015,pg_commerce_MCom,6000
Prayagraj,2015,pg_arts_MA,7000
Prayagraj,2015,pg_eng_ME_MTech,2800
Prayagraj,2015,pg_medical_MD_MS,600
Prayagraj,2015,pg_management_MBA,8500
Prayagraj,2015,pg_computers_MCA,2800
Prayagraj,2015,pg_education_MEd,600
Prayagraj,2016,engineers_BE_BTech,29000
Prayagraj,2016,architecture_BArch,370
Prayagraj,2016,design_graduates_BDes_MDes,160
Prayagraj,2016,doctors_MBBS,1320
Prayagraj,2016,doctors_BDS,460
Prayagraj,2016,doctors_BAMS_BHMS_Unani,520
Prayagraj,2016,bsc_graduates,38500
Prayagraj,2016,bcom_graduates,40500
Prayagraj,2016,arts_graduates_BA,48500
Prayagraj,2016,hotel_management_degree,1100
Prayagraj,2016,education_BEd,9700
Prayagraj,2016,diploma_holders_polytechnic,27500
Prayagraj,2016,vocational_degree_BVoc,150
Prayagraj,2016,ITI_and_ShortTerm_Vocational_Certified,72000
Prayagraj,2016,pg_science_MSc,7700
Prayagraj,2016,pg_commerce_MCom,6100
Prayagraj,2016,pg_arts_MA,7100
Prayagraj,2016,pg_eng_ME_MTech,2900
Prayagraj,2016,pg_medical_MD_MS,620
Prayagraj,2016,pg_management_MBA,8700
Prayagraj,2016,pg_computers_MCA,2600
Prayagraj,2016,pg_education_MEd,620
Prayagraj,2017,engineers_BE_BTech,27000
Prayagraj,2017,architecture_BArch,390
Prayagraj,2017,design_graduates_BDes_MDes,170
Prayagraj,2017,doctors_MBBS,1340
Prayagraj,2017,doctors_BDS,470
Prayagraj,2017,doctors_BAMS_BHMS_Unani,540
Prayagraj,2017,bsc_graduates,39000
Prayagraj,2017,bcom_graduates,41000
Prayagraj,2017,arts_graduates_BA,49000
Prayagraj,2017,hotel_management_degree,1200
Prayagraj,2017,education_BEd,10000
Prayagraj,2017,diploma_holders_polytechnic,28000
Prayagraj,2017,vocational_degree_BVoc,250
Prayagraj,2017,ITI_and_ShortTerm_Vocational_Certified,75000
Prayagraj,2017,pg_science_MSc,7800
Prayagraj,2017,pg_commerce_MCom,6200
Prayagraj,2017,pg_arts_MA,7200
Prayagraj,2017,pg_eng_ME_MTech,2700
Prayagraj,2017,pg_medical_MD_MS,650
Prayagraj,2017,pg_management_MBA,9000
Prayagraj,2017,pg_computers_MCA,2400
Prayagraj,2017,pg_education_MEd,650
Prayagraj,2018,engineers_BE_BTech,30000
Prayagraj,2018,architecture_BArch,410
Prayagraj,2018,design_graduates_BDes_MDes,180
Prayagraj,2018,doctors_MBBS,1400
Prayagraj,2018,doctors_BDS,480
Prayagraj,2018,doctors_BAMS_BHMS_Unani,560
Prayagraj,2018,bsc_graduates,39500
Prayagraj,2018,bcom_graduates,41500
Prayagraj,2018,arts_graduates_BA,49500
Prayagraj,2018,hotel_management_degree,1300
Prayagraj,2018,education_BEd,10200
Prayagraj,2018,diploma_holders_polytechnic,29000
Prayagraj,2018,vocational_degree_BVoc,400
Prayagraj,2018,ITI_and_ShortTerm_Vocational_Certified,78000
Prayagraj,2018,pg_science_MSc,8000
Prayagraj,2018,pg_commerce_MCom,6400
Prayagraj,2018,pg_arts_MA,7300
Prayagraj,2018,pg_eng_ME_MTech,3000
Prayagraj,2018,pg_medical_MD_MS,680
Prayagraj,2018,pg_management_MBA,9500
Prayagraj,2018,pg_computers_MCA,2800
Prayagraj,2018,pg_education_MEd,680
Prayagraj,2019,engineers_BE_BTech,31000
Prayagraj,2019,architecture_BArch,430
Prayagraj,2019,design_graduates_BDes_MDes,200
Prayagraj,2019,doctors_MBBS,1450
Prayagraj,2019,doctors_BDS,500
Prayagraj,2019,doctors_BAMS_BHMS_Unani,580
Prayagraj,2019,bsc_graduates,40000
Prayagraj,2019,bcom_graduates,42000
Prayagraj,2019,arts_graduates_BA,50000
Prayagraj,2019,hotel_management_degree,1400
Prayagraj,2019,education_BEd,10500
Prayagraj,2019,diploma_holders_polytechnic,30000
Prayagraj,2019,vocational_degree_BVoc,550
Prayagraj,2019,ITI_and_ShortTerm_Vocational_Certified,82000
Prayagraj,2019,pg_science_MSc,8200
Prayagraj,2019,pg_commerce_MCom,6600
Prayagraj,2019,pg_arts_MA,7400
Prayagraj,2019,pg_eng_ME_MTech,3100
Prayagraj,2019,pg_medical_MD_MS,720
Prayagraj,2019,pg_management_MBA,10000
Prayagraj,2019,pg_computers_MCA,3000
Prayagraj,2019,pg_education_MEd,700
Prayagraj,2020,engineers_BE_BTech,31500
Prayagraj,2020,architecture_BArch,440
Prayagraj,2020,design_graduates_BDes_MDes,210
Prayagraj,2020,doctors_MBBS,1500
Prayagraj,2020,doctors_BDS,510
Prayagraj,2020,doctors_BAMS_BHMS_Unani,600
Prayagraj,2020,bsc_graduates,40500
Prayagraj,2020,bcom_graduates,42500
Prayagraj,2020,arts_graduates_BA,50500
Prayagraj,2020,hotel_management_degree,700
Prayagraj,2020,education_BEd,10800
Prayagraj,2020,diploma_holders_polytechnic,30500
Prayagraj,2020,vocational_degree_BVoc,700
Prayagraj,2020,ITI_and_ShortTerm_Vocational_Certified,75000
Prayagraj,2020,pg_science_MSc,8400
Prayagraj,2020,pg_commerce_MCom,6800
Prayagraj,2020,pg_arts_MA,7500
Prayagraj,2020,pg_eng_ME_MTech,3150
Prayagraj,2020,pg_medical_MD_MS,750
Prayagraj,2020,pg_management_MBA,10200
Prayagraj,2020,pg_computers_MCA,3100
Prayagraj,2020,pg_education_MEd,720
Prayagraj,2021,engineers_BE_BTech,32000
Prayagraj,2021,architecture_BArch,460
Prayagraj,2021,design_graduates_BDes_MDes,220
Prayagraj,2021,doctors_MBBS,1550
Prayagraj,2021,doctors_BDS,520
Prayagraj,2021,doctors_BAMS_BHMS_Unani,620
Prayagraj,2021,bsc_graduates,41000
Prayagraj,2021,bcom_graduates,43000
Prayagraj,2021,arts_graduates_BA,51000
Prayagraj,2021,hotel_management_degree,900
Prayagraj,2021,education_BEd,11000
Prayagraj,2021,diploma_holders_polytechnic,31000
Prayagraj,2021,vocational_degree_BVoc,900
Prayagraj,2021,ITI_and_ShortTerm_Vocational_Certified,80000
Prayagraj,2021,pg_science_MSc,8600
Prayagraj,2021,pg_commerce_MCom,7000
Prayagraj,2021,pg_arts_MA,7600
Prayagraj,2021,pg_eng_ME_MTech,3200
Prayagraj,2021,pg_medical_MD_MS,780
Prayagraj,2021,pg_management_MBA,10500
Prayagraj,2021,pg_computers_MCA,3300
Prayagraj,2021,pg_education_MEd,750
Prayagraj,2022,engineers_BE_BTech,33000
Prayagraj,2022,architecture_BArch,480
Prayagraj,2022,design_graduates_BDes_MDes,240
Prayagraj,2022,doctors_MBBS,1600
Prayagraj,2022,doctors_BDS,530
Prayagraj,2022,doctors_BAMS_BHMS_Unani,640
Prayagraj,2022,bsc_graduates,41500
Prayagraj,2022,bcom_graduates,43500
Prayagraj,2022,arts_graduates_BA,51500
Prayagraj,2022,hotel_management_degree,1200
Prayagraj,2022,education_BEd,11200
Prayagraj,2022,diploma_holders_polytechnic,32000
Prayagraj,2022,vocational_degree_BVoc,1200
Prayagraj,2022,ITI_and_ShortTerm_Vocational_Certified,88000
Prayagraj,2022,pg_science_MSc,8800
Prayagraj,2022,pg_commerce_MCom,7200
Prayagraj,2022,pg_arts_MA,7700
Prayagraj,2022,pg_eng_ME_MTech,3300
Prayagraj,2022,pg_medical_MD_MS,820
Prayagraj,2022,pg_management_MBA,11000
Prayagraj,2022,pg_computers_MCA,3500
Prayagraj,2022,pg_education_MEd,780
Prayagraj,2023,engineers_BE_BTech,34000
Prayagraj,2023,architecture_BArch,500
Prayagraj,2023,design_graduates_BDes_MDes,260
Prayagraj,2023,doctors_MBBS,1650
Prayagraj,2023,doctors_BDS,550
Prayagraj,2023,doctors_BAMS_BHMS_Unani,660
Prayagraj,2023,bsc_graduates,42000
Prayagraj,2023,bcom_graduates,44000
Prayagraj,2023,arts_graduates_BA,52000
Prayagraj,2023,hotel_management_degree,1400
Prayagraj,2023,education_BEd,11500
Prayagraj,2023,diploma_holders_polytechnic,33000
Prayagraj,2023,vocational_degree_BVoc,1500
Prayagraj,2023,ITI_and_ShortTerm_Vocational_Certified,92000
Prayagraj,2023,pg_science_MSc,9000
Prayagraj,2023,pg_commerce_MCom,7400
Prayagraj,2023,pg_arts_MA,7800
Prayagraj,2023,pg_eng_ME_MTech,3400
Prayagraj,2023,pg_medical_MD_MS,850
Prayagraj,2023,pg_management_MBA,11500
Prayagraj,2023,pg_computers_MCA,3700
Prayagraj,2023,pg_education_MEd,800
Prayagraj,2024,engineers_BE_BTech,35000
Prayagraj,2024,architecture_BArch,520
Prayagraj,2024,design_graduates_BDes_MDes,280
Prayagraj,2024,doctors_MBBS,1700
Prayagraj,2024,doctors_BDS,560
Prayagraj,2024,doctors_BAMS_BHMS_Unani,680
Prayagraj,2024,bsc_graduates,42500
Prayagraj,2024,bcom_graduates,44500
Prayagraj,2024,arts_graduates_BA,52500
Prayagraj,2024,hotel_management_degree,1600
Prayagraj,2024,education_BEd,11800
Prayagraj,2024,diploma_holders_polytechnic,34000
Prayagraj,2024,vocational_degree_BVoc,1800
Prayagraj,2024,ITI_and_ShortTerm_Vocational_Certified,96000
Prayagraj,2024,pg_science_MSc,9200
Prayagraj,2024,pg_commerce_MCom,7600
Prayagraj,2024,pg_arts_MA,7900
Prayagraj,2024,pg_eng_ME_MTech,3500
Prayagraj,2024,pg_medical_MD_MS,880
Prayagraj,2024,pg_management_MBA,12000
Prayagraj,2024,pg_computers_MCA,3900
Prayagraj,2024,pg_education_MEd,820
Puducherry,2015,engineers_BE_BTech,22000
Puducherry,2015,architecture_BArch,300
Puducherry,2015,design_graduates_BDes_MDes,120
Puducherry,2015,doctors_MBBS,1200
Puducherry,2015,doctors_BDS,450
Puducherry,2015,doctors_BAMS_BHMS_Unani,500
Puducherry,2015,bsc_graduates,28000
Puducherry,2015,bcom_graduates,30000
Puducherry,2015,arts_graduates_BA,32000
Puducherry,2015,hotel_management_degree,1200
Puducherry,2015,education_BEd,7500
Puducherry,2015,diploma_holders_polytechnic,22000
Puducherry,2015,vocational_degree_BVoc,80
Puducherry,2015,ITI_and_ShortTerm_Vocational_Certified,55000
Puducherry,2015,pg_science_MSc,5500
Puducherry,2015,pg_commerce_MCom,4500
Puducherry,2015,pg_arts_MA,5200
Puducherry,2015,pg_eng_ME_MTech,2200
Puducherry,2015,pg_medical_MD_MS,600
Puducherry,2015,pg_management_MBA,7000
Puducherry,2015,pg_computers_MCA,2500
Puducherry,2015,pg_education_MEd,500
Puducherry,2016,engineers_BE_BTech,23000
Puducherry,2016,architecture_BArch,320
Puducherry,2016,design_graduates_BDes_MDes,130
Puducherry,2016,doctors_MBBS,1250
Puducherry,2016,doctors_BDS,460
Puducherry,2016,doctors_BAMS_BHMS_Unani,520
Puducherry,2016,bsc_graduates,28500
Puducherry,2016,bcom_graduates,30500
Puducherry,2016,arts_graduates_BA,32500
Puducherry,2016,hotel_management_degree,1300
Puducherry,2016,education_BEd,7700
Puducherry,2016,diploma_holders_polytechnic,22500
Puducherry,2016,vocational_degree_BVoc,120
Puducherry,2016,ITI_and_ShortTerm_Vocational_Certified,58000
Puducherry,2016,pg_science_MSc,5600
Puducherry,2016,pg_commerce_MCom,4600
Puducherry,2016,pg_arts_MA,5300
Puducherry,2016,pg_eng_ME_MTech,2300
Puducherry,2016,pg_medical_MD_MS,620
Puducherry,2016,pg_management_MBA,7200
Puducherry,2016,pg_computers_MCA,2400
Puducherry,2016,pg_education_MEd,520
Puducherry,2017,engineers_BE_BTech,21000
Puducherry,2017,architecture_BArch,340
Puducherry,2017,design_graduates_BDes_MDes,140
Puducherry,2017,doctors_MBBS,1300
Puducherry,2017,doctors_BDS,470
Puducherry,2017,doctors_BAMS_BHMS_Unani,540
Puducherry,2017,bsc_graduates,29000
Puducherry,2017,bcom_graduates,31000
Puducherry,2017,arts_graduates_BA,33000
Puducherry,2017,hotel_management_degree,1400
Puducherry,2017,education_BEd,8000
Puducherry,2017,diploma_holders_polytechnic,23000
Puducherry,2017,vocational_degree_BVoc,200
Puducherry,2017,ITI_and_ShortTerm_Vocational_Certified,62000
Puducherry,2017,pg_science_MSc,5700
Puducherry,2017,pg_commerce_MCom,4700
Puducherry,2017,pg_arts_MA,5400
Puducherry,2017,pg_eng_ME_MTech,2100
Puducherry,2017,pg_medical_MD_MS,650
Puducherry,2017,pg_management_MBA,7500
Puducherry,2017,pg_computers_MCA,2200
Puducherry,2017,pg_education_MEd,550
Puducherry,2018,engineers_BE_BTech,24000
Puducherry,2018,architecture_BArch,360
Puducherry,2018,design_graduates_BDes_MDes,150
Puducherry,2018,doctors_MBBS,1350
Puducherry,2018,doctors_BDS,480
Puducherry,2018,doctors_BAMS_BHMS_Unani,560
Puducherry,2018,bsc_graduates,29500
Puducherry,2018,bcom_graduates,31500
Puducherry,2018,arts_graduates_BA,33500
Puducherry,2018,hotel_management_degree,1500
Puducherry,2018,education_BEd,8200
Puducherry,2018,diploma_holders_polytechnic,24000
Puducherry,2018,vocational_degree_BVoc,300
Puducherry,2018,ITI_and_ShortTerm_Vocational_Certified,66000
Puducherry,2018,pg_science_MSc,5900
Puducherry,2018,pg_commerce_MCom,4900
Puducherry,2018,pg_arts_MA,5500
Puducherry,2018,pg_eng_ME_MTech,2400
Puducherry,2018,pg_medical_MD_MS,680
Puducherry,2018,pg_management_MBA,8000
Puducherry,2018,pg_computers_MCA,2600
Puducherry,2018,pg_education_MEd,580
Puducherry,2019,engineers_BE_BTech,25000
Puducherry,2019,architecture_BArch,380
Puducherry,2019,design_graduates_BDes_MDes,170
Puducherry,2019,doctors_MBBS,1400
Puducherry,2019,doctors_BDS,500
Puducherry,2019,doctors_BAMS_BHMS_Unani,580
Puducherry,2019,bsc_graduates,30000
Puducherry,2019,bcom_graduates,32000
Puducherry,2019,arts_graduates_BA,34000
Puducherry,2019,hotel_management_degree,1600
Puducherry,2019,education_BEd,8500
Puducherry,2019,diploma_holders_polytechnic,25000
Puducherry,2019,vocational_degree_BVoc,450
Puducherry,2019,ITI_and_ShortTerm_Vocational_Certified,70000
Puducherry,2019,pg_science_MSc,6100
Puducherry,2019,pg_commerce_MCom,5100
Puducherry,2019,pg_arts_MA,5600
Puducherry,2019,pg_eng_ME_MTech,2500
Puducherry,2019,pg_medical_MD_MS,720
Puducherry,2019,pg_management_MBA,8500
Puducherry,2019,pg_computers_MCA,2800
Puducherry,2019,pg_education_MEd,600
Puducherry,2020,engineers_BE_BTech,25500
Puducherry,2020,architecture_BArch,390
Puducherry,2020,design_graduates_BDes_MDes,180
Puducherry,2020,doctors_MBBS,1450
Puducherry,2020,doctors_BDS,510
Puducherry,2020,doctors_BAMS_BHMS_Unani,600
Puducherry,2020,bsc_graduates,30500
Puducherry,2020,bcom_graduates,32500
Puducherry,2020,arts_graduates_BA,34500
Puducherry,2020,hotel_management_degree,700
Puducherry,2020,education_BEd,8800
Puducherry,2020,diploma_holders_polytechnic,25500
Puducherry,2020,vocational_degree_BVoc,600
Puducherry,2020,ITI_and_ShortTerm_Vocational_Certified,50000
Puducherry,2020,pg_science_MSc,6300
